CustomerId,CreditScore,Age,Tenure,Balance,IsActiveMember
15620372,687,31.0,3,0.0,0.0
15744622,822,32.0,8,116358.0,0.0
15799815,656,23.0,4,163549.63,1.0
15759250,745,51.0,3,99183.9,1.0
15732643,386,53.0,1,131955.07,1.0
15690540,684,41.0,1,134177.06,0.0
15803078,635,38.0,1,0.0,0.0
15652180,582,30.0,2,0.0,1.0
15741195,613,19.0,5,0.0,1.0
15743490,795,56.0,9,94348.94,0.0
15575510,659,32.0,2,155584.21,1.0
15732610,745,28.0,6,0.0,0.0
15602909,604,41.0,10,0.0,1.0
15734058,509,32.0,9,170661.47,1.0
15801788,706,29.0,6,185544.36,0.0
15702462,619,44.0,6,52831.13,1.0
15683416,572,51.0,8,97750.07,1.0
15794187,695,36.0,6,114007.5,0.0
15792989,543,71.0,1,104308.77,1.0
15613734,640,33.0,6,84719.13,1.0
15606177,672,39.0,2,0.0,0.0
15636700,701,39.0,9,140236.98,1.0
15645766,634,25.0,9,0.0,1.0
15671345,531,42.0,6,75302.85,0.0
15652469,699,27.0,1,0.0,0.0
15749638,605,51.0,9,104760.82,1.0
15728706,534,49.0,7,0.0,0.0
15735439,449,31.0,1,113693.0,0.0
15778696,684,36.0,5,174180.39,0.0
15624744,622,42.0,9,115766.26,0.0
15584338,714,40.0,0,0.0,0.0
15726178,712,48.0,8,0.0,0.0
15794939,783,72.0,5,121215.9,1.0
15788068,743,45.0,10,144677.19,0.0
15572956,683,36.0,5,115350.63,1.0
15780386,654,40.0,5,105683.63,0.0
15791114,700,37.0,1,135179.49,0.0
15708046,744,31.0,0,117551.23,0.0
15719779,645,25.0,1,157404.02,0.0
15591550,525,36.0,3,77910.23,0.0
15639368,732,25.0,0,110942.9,0.0
15699830,721,40.0,7,0.0,1.0
15569264,622,32.0,5,179305.09,1.0
15595158,654,31.0,5,150593.59,1.0
15599126,529,43.0,0,123815.86,1.0
15650575,720,59.0,6,0.0,1.0
15641490,850,25.0,8,69385.17,0.0
15680234,667,27.0,2,138032.15,0.0
15592230,620,41.0,3,0.0,1.0
15626212,616,29.0,9,0.0,1.0
15700627,637,46.0,2,143500.82,0.0
15782641,710,29.0,3,119670.18,0.0
15784445,717,33.0,1,99106.73,0.0
15813681,786,24.0,2,120135.55,1.0
15596649,651,39.0,8,0.0,0.0
15700460,530,55.0,4,120905.03,1.0
15724076,815,57.0,5,0.0,0.0
15784000,715,34.0,9,102277.52,0.0
15733966,496,55.0,4,125292.53,1.0
15612667,680,42.0,0,0.0,0.0
15654025,646,51.0,4,101629.3,0.0
15589431,807,47.0,1,171937.27,1.0
15578238,727,47.0,7,0.0,0.0
15566269,787,25.0,5,0.0,0.0
15639217,806,34.0,6,0.0,0.0
15688644,603,31.0,1,129743.75,0.0
15662426,649,32.0,1,0.0,1.0
15720511,547,41.0,3,151191.31,0.0
15567246,684,32.0,3,102630.13,1.0
15647965,477,57.0,9,114023.64,1.0
15679048,558,41.0,2,124227.14,1.0
15675749,695,23.0,1,0.0,1.0
15782181,592,35.0,6,80285.16,0.0
15795738,789,31.0,4,175477.15,1.0
15773751,597,29.0,1,132144.35,0.0
15655436,839,47.0,2,136911.07,1.0
15691396,405,31.0,5,133299.67,1.0
15796958,658,39.0,7,0.0,0.0
15801832,684,42.0,1,117691.0,1.0
15661349,633,35.0,10,0.0,0.0
15719265,589,46.0,9,0.0,0.0
15779985,750,37.0,1,133199.71,1.0
15663410,771,51.0,5,135506.58,1.0
15704144,812,33.0,2,127154.14,1.0
15774104,539,39.0,2,0.0,1.0
15812230,670,42.0,5,49508.79,1.0
15742848,673,41.0,5,0.0,1.0
15745326,538,62.0,3,75051.49,0.0
15674541,575,52.0,8,123925.23,0.0
15728564,682,41.0,6,0.0,1.0
15580701,712,33.0,3,153819.58,0.0
15688973,598,39.0,5,0.0,1.0
15709412,776,30.0,6,0.0,1.0
15607753,606,23.0,10,70417.79,1.0
15705352,686,38.0,7,111484.88,1.0
15602500,850,38.0,1,146343.98,1.0
15672437,642,72.0,1,160541.0,1.0
15720968,606,27.0,2,130274.26,0.0
15730796,627,21.0,7,98993.02,1.0
15768219,850,36.0,0,0.0,0.0
15663883,850,32.0,9,141827.33,1.0
15589296,724,40.0,6,110054.45,1.0
15586425,579,28.0,4,0.0,1.0
15679813,727,28.0,1,0.0,0.0
15681410,813,36.0,6,98088.09,1.0
15668283,642,48.0,9,118317.27,0.0
15624072,669,22.0,10,0.0,0.0
15669664,574,54.0,1,99774.5,0.0
15682728,774,32.0,4,0.0,0.0
15573851,735,38.0,1,0.0,0.0
15733661,639,27.0,8,133806.54,0.0
15710012,738,44.0,2,0.0,0.0
15763327,835,32.0,8,124993.29,1.0
15668853,637,44.0,0,157622.58,1.0
15639303,589,48.0,5,126111.61,1.0
15691011,591,42.0,9,161651.37,1.0
15638513,723,40.0,7,142856.95,0.0
15648933,831,44.0,3,111100.98,1.0
15628904,733,35.0,8,102918.38,1.0
15644788,731,30.0,5,0.0,0.0
15598161,654,47.0,10,0.0,0.0
15745624,828,37.0,4,0.0,0.0
15733169,590,22.0,7,125265.61,1.0
15801417,657,37.0,4,82500.28,1.0
15592707,531,64.0,2,175754.87,1.0
15593954,516,47.0,6,109387.33,0.0
15714431,561,37.0,1,100443.36,1.0
15638257,682,54.0,0,83102.72,1.0
15690939,575,28.0,7,0.0,1.0
15723613,623,28.0,4,0.0,0.0
15813640,642,40.0,7,0.0,0.0
15707322,779,48.0,2,115290.27,0.0
15588918,671,42.0,6,0.0,0.0
15600357,495,40.0,1,140197.71,0.0
15747014,850,28.0,1,105245.34,1.0
15809830,630,50.0,8,0.0,1.0
15662245,588,32.0,1,0.0,1.0
15651075,562,35.0,3,142296.13,1.0
15594456,740,56.0,4,99097.33,1.0
15583462,695,28.0,5,171069.39,1.0
15757661,589,39.0,7,0.0,0.0
15729117,607,31.0,1,102523.88,1.0
15749671,794,35.0,6,0.0,1.0
15566253,580,44.0,9,143391.07,0.0
15595153,644,44.0,8,106022.73,0.0
15698572,636,36.0,1,0.0,0.0
15674149,599,36.0,3,128960.21,1.0
15623082,507,35.0,2,0.0,0.0
15797905,682,48.0,7,0.0,0.0
15746028,714,24.0,7,0.0,0.0
15582951,696,25.0,8,126442.59,0.0
15616471,599,51.0,0,0.0,1.0
15641575,577,37.0,2,127261.35,0.0
15638803,733,32.0,5,0.0,0.0
15808283,647,33.0,4,0.0,0.0
15811200,831,34.0,2,0.0,0.0
15733476,543,30.0,6,73481.05,1.0
15633274,679,34.0,7,160515.37,0.0
15582168,713,61.0,4,149525.34,0.0
15807269,690,43.0,2,166522.78,0.0
15602979,751,29.0,1,135536.5,0.0
15660417,613,43.0,10,120481.69,0.0
15590199,701,28.0,1,103421.32,1.0
15641794,698,33.0,5,135658.73,1.0
15779174,451,36.0,2,0.0,1.0
15785547,665,28.0,8,191402.82,0.0
15795124,726,50.0,9,94504.35,1.0
15718912,608,44.0,5,126147.84,1.0
15592028,549,46.0,7,0.0,1.0
15580227,803,33.0,6,0.0,0.0
15657830,663,43.0,4,87624.03,0.0
15798256,558,45.0,1,153697.53,0.0
15643819,714,25.0,4,0.0,0.0
15754301,704,39.0,5,0.0,0.0
15726855,805,45.0,9,116585.97,0.0
15755225,659,34.0,9,134464.58,0.0
15725221,738,62.0,10,83008.31,1.0
15789055,635,35.0,2,113635.16,0.0
15617507,530,36.0,7,0.0,0.0
15668894,661,41.0,5,122552.48,1.0
15589563,531,31.0,2,118899.45,0.0
15693162,694,29.0,5,99713.87,0.0
15750099,731,36.0,6,0.0,0.0
15795540,556,36.0,2,134208.22,1.0
15794941,647,41.0,1,85906.65,0.0
15611848,850,32.0,3,137714.25,1.0
15581237,573,33.0,1,160777.9,1.0
15738150,591,45.0,5,0.0,1.0
15678571,723,21.0,4,0.0,0.0
15736124,617,25.0,1,102585.88,1.0
15623202,704,39.0,10,102556.18,0.0
15804201,457,42.0,4,126772.57,1.0
15596863,787,38.0,3,158373.23,1.0
15696277,651,34.0,9,0.0,0.0
15748608,612,42.0,5,141927.1,1.0
15723864,828,47.0,1,109876.82,0.0
15802390,724,34.0,2,0.0,1.0
15774336,648,44.0,9,111369.79,1.0
15648766,569,35.0,3,116969.35,0.0
15659094,765,34.0,8,136729.51,0.0
15606397,577,44.0,1,152086.15,1.0
15642619,603,46.0,2,0.0,0.0
15666032,568,28.0,1,127289.28,0.0
15595842,748,45.0,2,119852.01,0.0
15753837,573,38.0,4,0.0,1.0
15783882,771,41.0,5,0.0,1.0
15799790,763,35.0,9,0.0,1.0
15628155,410,35.0,7,117183.74,1.0
15703778,728,33.0,8,129907.63,1.0
15722322,655,78.0,2,0.0,1.0
15639278,580,36.0,6,145387.32,1.0
15568487,712,35.0,7,124616.23,1.0
15682084,680,31.0,9,0.0,0.0
15642821,383,48.0,8,95808.19,0.0
15601387,721,35.0,10,0.0,0.0
15642515,620,42.0,1,0.0,1.0
15710421,774,36.0,8,117152.3,0.0
15726774,563,35.0,3,106250.72,0.0
15649078,850,27.0,8,111837.78,1.0
15641877,681,47.0,9,97023.21,1.0
15796496,631,31.0,8,137687.72,0.0
15815690,614,40.0,3,113348.5,1.0
15631739,704,24.0,10,122109.78,1.0
15625584,786,32.0,2,120452.4,0.0
15802466,534,53.0,7,0.0,1.0
15697028,590,34.0,0,65812.35,1.0
15575759,583,40.0,3,54428.37,0.0
15567442,656,75.0,3,0.0,1.0
15746805,597,33.0,9,0.0,0.0
15636330,588,48.0,1,143279.58,0.0
15714970,667,32.0,0,103846.65,0.0
15653784,627,37.0,2,125190.86,1.0
15693543,708,33.0,8,0.0,1.0
15773283,641,65.0,6,38340.02,0.0
15742534,527,28.0,2,123802.98,1.0
15569878,592,37.0,3,96651.03,1.0
15729454,465,33.0,8,0.0,0.0
15578375,628,39.0,6,0.0,0.0
15785559,678,43.0,1,133237.21,0.0
15649414,570,61.0,6,142105.35,1.0
15701605,815,37.0,1,166115.42,0.0
15686696,817,37.0,6,81070.34,0.0
15625586,717,35.0,4,0.0,1.0
15654975,641,53.0,0,123835.52,1.0
15782993,624,51.0,10,123401.43,1.0
15774382,579,49.0,4,169377.31,1.0
15689602,698,38.0,2,130015.24,1.0
15756155,645,32.0,4,0.0,1.0
15812647,691,34.0,8,133936.04,0.0
15736043,638,34.0,6,114543.27,1.0
15696744,705,31.0,3,119794.67,0.0
15602572,720,33.0,9,0.0,1.0
15674765,553,44.0,4,0.0,0.0
15678725,658,29.0,8,0.0,1.0
15694444,648,32.0,8,157138.99,0.0
15795878,636,45.0,3,0.0,1.0
15735346,527,41.0,10,136733.24,1.0
15687094,717,28.0,9,82498.14,0.0
15790067,614,39.0,3,151914.93,0.0
15605742,737,43.0,0,80090.93,0.0
15566740,587,51.0,3,83739.32,1.0
15664897,682,35.0,2,181166.44,1.0
15585777,710,38.0,3,130588.82,1.0
15650864,507,42.0,6,0.0,0.0
15806709,609,33.0,6,94126.67,0.0
15633818,786,32.0,9,0.0,0.0
15713845,688,38.0,7,148045.68,0.0
15639662,710,38.0,2,0.0,0.0
15567013,779,33.0,3,0.0,0.0
15777784,733,44.0,6,168165.84,1.0
15800251,583,26.0,10,72835.56,0.0
15651315,627,41.0,3,0.0,0.0
15651450,666,31.0,3,123212.08,1.0
15784218,620,38.0,0,0.0,1.0
15572398,614,39.0,6,0.0,1.0
15707962,606,40.0,6,119501.88,0.0
15705663,700,39.0,5,144550.83,1.0
15645355,677,34.0,3,126729.41,1.0
15729557,850,36.0,5,119984.07,0.0
15631436,564,35.0,4,0.0,0.0
15583073,771,56.0,2,0.0,1.0
15614361,620,42.0,9,121490.05,1.0
15724684,610,46.0,5,91897.8,0.0
15700083,609,39.0,2,139443.75,0.0
15636541,683,35.0,5,144961.97,1.0
15796015,633,42.0,3,126041.02,1.0
15787222,676,28.0,1,69459.05,1.0
15594270,693,38.0,7,198338.77,1.0
15701524,709,36.0,0,0.0,0.0
15645847,569,35.0,2,109196.66,0.0
15708867,684,38.0,3,134168.5,0.0
15613140,565,34.0,6,0.0,1.0
15628893,681,29.0,8,0.0,0.0
15764073,503,36.0,9,0.0,1.0
15782879,656,40.0,2,0.0,1.0
15635964,566,65.0,4,120100.41,0.0
15726087,592,62.0,5,0.0,1.0
15726313,687,50.0,5,0.0,0.0
15578073,686,22.0,8,0.0,0.0
15786249,616,30.0,2,0.0,0.0
15812850,494,67.0,5,0.0,1.0
15596972,534,38.0,3,0.0,0.0
15620579,695,31.0,8,0.0,1.0
15768270,579,31.0,9,0.0,0.0
15656597,432,38.0,2,135559.8,1.0
15699446,816,25.0,2,150355.35,1.0
15615004,730,37.0,1,0.0,1.0
15704771,593,35.0,6,133489.12,1.0
15588372,715,37.0,9,105489.31,0.0
15681439,775,25.0,10,60205.2,0.0
15607509,539,38.0,5,0.0,0.0
15670343,576,19.0,6,0.0,0.0
15597968,617,50.0,7,0.0,0.0
15658432,688,40.0,6,0.0,1.0
15616431,608,33.0,4,0.0,1.0
15796957,597,35.0,9,0.0,1.0
15815552,670,42.0,6,112333.63,1.0
15631871,616,57.0,7,116936.81,1.0
15635870,579,50.0,5,117721.02,1.0
15596713,786,37.0,7,165896.22,1.0
15684211,704,44.0,9,153656.85,0.0
15760521,796,50.0,1,94164.0,1.0
15608408,598,39.0,1,0.0,0.0
15804721,602,49.0,0,191808.73,0.0
15730272,619,58.0,5,152199.33,1.0
15741988,492,52.0,8,125396.24,0.0
15771728,641,41.0,7,104405.54,0.0
15605113,518,27.0,1,133801.49,1.0
15661945,623,40.0,4,0.0,0.0
15783816,733,28.0,5,0.0,0.0
15721207,625,42.0,6,100047.33,0.0
15764072,759,31.0,1,109848.6,1.0
15689412,604,32.0,7,127849.38,0.0
15798385,512,46.0,3,0.0,1.0
15775339,520,29.0,8,95947.76,0.0
15585256,805,26.0,2,0.0,1.0
15797329,626,43.0,4,137638.69,0.0
15780220,656,38.0,10,0.0,1.0
15648951,785,41.0,7,0.0,1.0
15752409,553,31.0,6,0.0,0.0
15807524,569,44.0,4,0.0,0.0
15766649,670,38.0,10,89416.99,0.0
15696812,586,42.0,6,0.0,1.0
15581295,617,45.0,1,0.0,0.0
15663234,508,60.0,7,143262.04,1.0
15741417,624,35.0,7,119656.45,1.0
15695174,654,29.0,4,132954.64,1.0
15665168,681,44.0,3,105206.7,1.0
15601503,578,28.0,4,0.0,0.0
15706131,621,37.0,9,83061.26,0.0
15782758,632,40.0,5,147650.68,1.0
15591091,644,44.0,5,73348.56,0.0
15715877,821,28.0,2,0.0,0.0
15756918,754,38.0,2,0.0,0.0
15746662,568,27.0,1,116320.68,1.0
15626679,584,33.0,3,0.0,1.0
15793343,549,29.0,8,0.0,1.0
15576774,729,38.0,7,0.0,0.0
15801316,523,61.0,8,66250.71,1.0
15800514,477,24.0,2,95675.62,0.0
15662232,675,42.0,2,92616.64,0.0
15737778,782,41.0,4,0.0,0.0
15782096,616,36.0,6,0.0,1.0
15783522,738,37.0,8,100565.94,1.0
15785373,717,42.0,5,190305.78,0.0
15756272,526,35.0,9,118536.4,0.0
15615245,660,19.0,5,127649.64,1.0
15600174,525,35.0,7,165358.77,1.0
15752956,629,29.0,6,0.0,1.0
15644882,616,36.0,10,78249.53,0.0
15766272,521,61.0,0,125193.96,1.0
15800620,691,29.0,9,0.0,0.0
15569764,687,41.0,2,154007.21,0.0
15747458,677,43.0,3,133214.88,1.0
15573171,695,63.0,1,146202.93,1.0
15736769,663,27.0,9,0.0,0.0
15763381,496,30.0,0,90963.49,1.0
15814430,747,41.0,9,0.0,0.0
15638607,546,52.0,2,0.0,0.0
15737133,706,68.0,4,114386.85,1.0
15613945,472,26.0,5,0.0,0.0
15659937,703,40.0,7,0.0,1.0
15765287,850,38.0,2,0.0,0.0
15661723,667,71.0,4,137260.78,1.0
15766064,559,33.0,9,111060.05,0.0
15649616,636,60.0,7,124447.73,1.0
15719017,672,34.0,8,0.0,1.0
15720919,667,42.0,7,0.0,1.0
15706706,648,33.0,7,135310.41,1.0
15709653,497,32.0,8,0.0,0.0
15805104,743,73.0,6,0.0,1.0
15622442,619,29.0,5,0.0,0.0
15572801,639,34.0,5,139393.19,0.0
15767598,540,28.0,8,0.0,0.0
15757897,766,26.0,3,104258.8,1.0
15568104,749,26.0,6,0.0,1.0
15763414,655,32.0,9,113447.01,0.0
15732265,630,33.0,9,0.0,0.0
15621974,778,33.0,4,111063.73,0.0
15803947,757,30.0,6,161378.02,0.0
15720706,529,39.0,2,82766.43,1.0
15759290,620,29.0,9,0.0,0.0
15651664,615,61.0,1,104267.7,0.0
15795132,735,25.0,3,91718.8,0.0
15811565,705,47.0,3,63488.7,1.0
15713774,644,46.0,6,12459.19,0.0
15691840,505,37.0,6,159863.9,1.0
15682021,471,23.0,6,104592.55,0.0
15612931,722,50.0,4,132088.59,1.0
15676707,577,39.0,4,0.0,0.0
15601383,744,44.0,5,120654.68,0.0
15662662,573,30.0,6,0.0,0.0
15752694,653,32.0,4,83772.95,1.0
15590683,660,31.0,6,172325.67,1.0
15773591,787,46.0,7,117685.31,1.0
15723620,617,41.0,7,0.0,1.0
15671779,567,39.0,5,0.0,0.0
15672966,682,64.0,9,0.0,1.0
15624667,684,35.0,6,135871.5,1.0
15812888,447,41.0,3,0.0,1.0
15724154,625,49.0,4,128504.76,0.0
15749540,585,36.0,7,0.0,0.0
15621063,516,42.0,8,56228.25,0.0
15661626,732,45.0,6,98792.4,0.0
15698703,628,40.0,5,181768.32,1.0
15801431,682,48.0,9,101198.01,1.0
15649451,746,25.0,9,0.0,1.0
15626156,655,60.0,3,0.0,1.0
15606158,644,39.0,9,0.0,0.0
15589496,778,34.0,5,139064.06,0.0
15730345,617,35.0,2,104508.1,1.0
15572038,660,35.0,9,113948.58,0.0
15643439,537,47.0,10,0.0,1.0
15604158,554,39.0,10,0.0,1.0
15657396,806,31.0,9,0.0,1.0
15709478,611,37.0,1,117524.72,1.0
15628824,665,37.0,5,160389.82,1.0
15814519,648,37.0,7,0.0,0.0
15636520,692,27.0,1,125547.53,0.0
15794414,507,46.0,6,92783.68,1.0
15643671,696,49.0,5,97036.22,0.0
15700650,681,34.0,3,0.0,0.0
15680224,687,26.0,6,0.0,1.0
15784286,641,40.0,5,102145.13,1.0
15693996,507,33.0,1,113452.66,0.0
15764343,688,46.0,8,155681.72,0.0
15704168,535,38.0,8,127475.24,0.0
15680197,701,41.0,10,0.0,1.0
15633729,488,43.0,10,112751.13,1.0
15577683,539,29.0,4,0.0,1.0
15800746,674,45.0,7,144889.18,1.0
15788686,538,40.0,8,0.0,1.0
15742798,829,22.0,7,150126.44,0.0
15596647,768,54.0,8,69712.74,1.0
15756070,585,44.0,4,0.0,1.0
15775116,581,31.0,3,0.0,0.0
15575428,682,35.0,2,117438.92,1.0
15654074,653,38.0,8,119315.75,0.0
15695872,712,30.0,1,89571.59,1.0
15568885,620,34.0,8,102251.57,0.0
15725036,709,42.0,9,118546.71,1.0
15632665,832,61.0,2,0.0,1.0
15571476,635,38.0,0,103257.14,0.0
15776850,749,43.0,1,124209.02,1.0
15623649,629,32.0,3,0.0,1.0
15751131,836,41.0,7,150302.84,1.0
15688128,542,34.0,8,108653.93,1.0
15678412,645,45.0,8,85325.93,0.0
15770291,844,29.0,8,0.0,0.0
15583392,747,37.0,9,135776.36,0.0
15690731,645,40.0,6,131411.24,1.0
15697948,752,36.0,3,0.0,1.0
15608328,760,41.0,6,0.0,0.0
15766378,714,45.0,9,106431.97,1.0
15600813,717,50.0,9,90305.76,1.0
15706217,645,28.0,7,117466.03,1.0
15601417,681,32.0,3,148884.47,1.0
15610972,681,44.0,4,91115.76,0.0
15674620,679,37.0,8,77373.87,1.0
15785350,528,23.0,7,104744.89,0.0
15749119,710,31.0,3,0.0,1.0
15756535,733,39.0,5,91538.51,1.0
15700965,724,32.0,6,0.0,1.0
15791851,726,34.0,0,185734.75,1.0
15717156,520,30.0,3,143396.54,1.0
15740846,556,40.0,5,125909.85,1.0
15573284,579,45.0,2,0.0,0.0
15729083,674,36.0,2,154525.7,1.0
15611612,570,29.0,0,0.0,0.0
15694381,631,51.0,8,100654.8,0.0
15651737,623,44.0,1,83325.77,1.0
15663168,665,35.0,8,110934.54,0.0
15643426,523,36.0,8,113680.54,0.0
15618245,706,31.0,1,117020.08,0.0
15717527,619,49.0,9,145359.99,0.0
15793478,593,39.0,8,151391.68,0.0
15642248,608,66.0,8,123935.35,1.0
15640377,526,36.0,0,0.0,0.0
15723950,684,40.0,2,70291.02,1.0
15590327,604,42.0,10,166031.45,0.0
15706199,636,36.0,6,96643.32,0.0
15671514,669,33.0,8,0.0,1.0
15727041,624,71.0,7,0.0,1.0
15738063,631,29.0,2,0.0,1.0
15711733,753,48.0,4,0.0,1.0
15652320,588,40.0,5,0.0,0.0
15634180,729,26.0,4,97268.1,0.0
15694566,602,42.0,10,0.0,0.0
15726103,689,55.0,1,76296.81,0.0
15646351,486,27.0,7,0.0,0.0
15730044,809,42.0,6,64497.94,1.0
15795186,562,38.0,5,0.0,0.0
15784890,763,32.0,8,0.0,0.0
15694125,669,57.0,5,0.0,1.0
15565891,709,39.0,8,0.0,0.0
15674254,554,45.0,4,0.0,1.0
15775206,699,37.0,10,0.0,0.0
15797627,732,54.0,0,134249.7,1.0
15649853,625,45.0,3,0.0,1.0
15610379,599,30.0,9,105443.68,1.0
15659800,584,50.0,1,0.0,1.0
15716236,499,35.0,10,0.0,0.0
15672053,526,38.0,2,0.0,0.0
15663933,625,35.0,5,86147.46,0.0
15814236,537,38.0,1,96939.06,1.0
15583597,696,47.0,1,106758.6,1.0
15607395,679,33.0,9,112528.65,0.0
15694556,684,60.0,2,116563.58,0.0
15744109,850,32.0,4,0.0,1.0
15800688,495,42.0,7,0.0,0.0
15810878,537,38.0,6,141786.78,1.0
15587835,850,41.0,3,136416.82,1.0
15763515,513,30.0,5,0.0,0.0
15725882,618,40.0,1,133245.52,1.0
15788022,802,41.0,4,90757.64,1.0
15663917,547,43.0,1,92350.36,1.0
15656865,613,69.0,9,78778.49,1.0
15667971,592,34.0,6,102143.93,1.0
15800366,546,29.0,5,0.0,1.0
15717231,721,37.0,4,98459.6,0.0
15643188,671,47.0,7,114603.76,0.0
15671351,624,35.0,2,0.0,0.0
15573628,751,51.0,7,148074.79,0.0
15698953,636,36.0,1,0.0,1.0
15753888,607,62.0,8,108004.64,1.0
15737961,509,29.0,0,107712.57,1.0
15801701,653,35.0,9,0.0,1.0
15684419,709,37.0,8,0.0,0.0
15794266,559,32.0,9,145303.52,0.0
15810711,684,37.0,4,138476.41,1.0
15771270,635,27.0,8,127471.56,1.0
15607786,709,26.0,6,156551.63,1.0
15624519,656,49.0,9,97092.87,0.0
15799910,793,32.0,2,0.0,0.0
15602479,609,37.0,5,129312.79,1.0
15617419,618,29.0,10,100315.1,1.0
15657603,850,35.0,6,81684.97,0.0
15570379,669,51.0,3,88827.53,0.0
15772996,594,40.0,0,152092.44,1.0
15729574,616,71.0,4,0.0,1.0
15737267,676,49.0,1,0.0,0.0
15799128,608,38.0,9,102406.76,1.0
15813327,710,21.0,4,109130.96,1.0
15711921,695,29.0,5,0.0,1.0
15654300,530,33.0,9,75242.28,1.0
15569945,509,29.0,1,0.0,0.0
15569666,517,45.0,4,0.0,0.0
15681887,758,33.0,0,129142.54,1.0
15608873,665,51.0,2,0.0,0.0
15762091,631,22.0,6,139129.92,1.0
15722053,576,33.0,3,0.0,1.0
15782100,544,22.0,3,66483.32,1.0
15765300,596,40.0,5,62389.03,0.0
15743570,481,34.0,5,0.0,1.0
15608541,498,46.0,1,91857.66,0.0
15750671,512,31.0,6,0.0,0.0
15813659,594,56.0,7,0.0,0.0
15757867,570,30.0,10,176173.52,0.0
15652914,721,38.0,7,0.0,1.0
15723818,453,37.0,4,131834.76,0.0
15713819,562,48.0,3,92347.96,1.0
15656484,682,40.0,4,0.0,1.0
15778515,748,40.0,3,95297.11,0.0
15803840,729,32.0,9,0.0,0.0
15735339,663,39.0,4,0.0,0.0
15600392,735,53.0,8,123845.36,1.0
15625740,627,62.0,3,143426.34,1.0
15663817,713,46.0,5,0.0,1.0
15734461,562,31.0,2,112708.2,1.0
15780142,632,43.0,2,100013.51,0.0
15709920,479,33.0,2,208165.53,0.0
15684248,658,21.0,7,0.0,1.0
15643158,598,40.0,9,0.0,0.0
15693902,597,19.0,2,0.0,1.0
15578307,512,33.0,6,121685.31,1.0
15585379,704,39.0,2,111525.02,0.0
15758510,474,26.0,6,0.0,0.0
15692918,604,36.0,10,113546.3,1.0
15705301,683,41.0,6,95696.52,1.0
15718231,537,28.0,0,88963.31,1.0
15567991,794,31.0,0,144880.34,1.0
15772650,732,55.0,9,136576.02,1.0
15574795,495,38.0,2,63093.01,1.0
15706036,552,38.0,10,132271.12,1.0
15723856,602,29.0,3,88814.4,1.0
15812920,607,40.0,5,90594.55,1.0
15691287,675,33.0,0,141816.25,0.0
15804797,443,54.0,3,138547.97,1.0
15708650,727,31.0,2,52192.08,1.0
15712777,482,38.0,4,124976.19,0.0
15786469,686,34.0,1,0.0,0.0
15669219,588,35.0,3,104356.38,0.0
15641004,605,48.0,10,150315.92,1.0
15648067,583,39.0,1,129299.28,0.0
15704014,738,37.0,7,140950.92,0.0
15645136,744,30.0,1,128065.12,0.0
15709604,781,23.0,2,107433.48,0.0
15713637,699,34.0,2,117468.67,0.0
15793901,639,27.0,2,0.0,0.0
15569759,583,27.0,4,0.0,0.0
15712930,587,42.0,1,0.0,0.0
15586504,694,40.0,9,0.0,0.0
15677317,570,29.0,4,153040.03,1.0
15664270,692,45.0,6,142084.04,0.0
15731519,511,30.0,5,0.0,0.0
15745623,788,32.0,4,112079.58,0.0
15813862,526,66.0,7,132044.6,1.0
15641934,749,46.0,9,66582.81,0.0
15713043,691,33.0,6,0.0,1.0
15700749,481,39.0,6,0.0,1.0
15697567,752,33.0,4,0.0,1.0
15715414,658,38.0,6,102895.1,0.0
15639530,679,42.0,2,0.0,1.0
15726058,754,27.0,7,117578.35,1.0
15725665,679,47.0,10,198546.1,0.0
15698872,633,39.0,2,0.0,0.0
15812184,674,31.0,1,0.0,0.0
15742609,600,28.0,2,116623.31,1.0
15815043,645,49.0,8,0.0,0.0
15640648,698,36.0,6,0.0,1.0
15627203,508,54.0,10,0.0,1.0
15786196,555,44.0,3,105770.7,0.0
15612095,751,48.0,9,0.0,0.0
15674368,738,39.0,1,94435.45,1.0
15783477,706,39.0,8,112889.91,1.0
15757559,595,53.0,7,0.0,0.0
15591036,577,43.0,3,127940.47,0.0
15761241,578,36.0,8,129745.1,1.0
15695078,699,32.0,3,0.0,1.0
15645744,826,30.0,5,0.0,1.0
15566988,656,46.0,7,141535.52,0.0
15749300,556,47.0,2,139914.27,1.0
15594340,569,41.0,4,120243.49,0.0
15607065,765,34.0,9,91835.16,0.0
15778089,544,37.0,2,0.0,0.0
15773723,588,22.0,9,67178.19,1.0
15697035,740,31.0,8,0.0,0.0
15679668,850,38.0,7,115378.94,1.0
15709861,766,30.0,4,127786.28,1.0
15791958,849,41.0,6,0.0,1.0
15791030,612,33.0,0,64900.32,0.0
15695339,517,53.0,0,109172.88,0.0
15658813,645,55.0,7,0.0,1.0
15715709,696,43.0,4,114091.38,1.0
15722533,716,40.0,3,0.0,1.0
15683118,590,32.0,9,0.0,0.0
15672798,656,45.0,7,145933.27,1.0
15680112,473,35.0,7,131504.73,0.0
15714575,742,44.0,8,107926.02,1.0
15806808,834,57.0,8,112281.6,0.0
15590637,721,41.0,7,0.0,1.0
15657535,590,29.0,10,0.0,1.0
15696141,516,31.0,7,0.0,0.0
15811947,850,33.0,0,124781.67,1.0
15649024,748,39.0,9,132865.56,1.0
15594928,798,38.0,4,129055.13,0.0
15765532,612,76.0,6,96166.88,1.0
